payment_id,account_id,payment_date,amount
cbb6eeb2-b9cc-4f99-9235-88f4479eb4c3,94dfaafa-e72e-4f05-aed1-779cffe47ba1,2025-08-22,96.37
36177125-a203-49c9-9443-d082974b3013,94dfaafa-e72e-4f05-aed1-779cffe47ba1,2025-08-09,76.47
17a6fef5-afe9-49b7-929b-959ec039a436,e11133df-7b9d-43b5-aacb-899103275c75,2025-08-14,65.2
fd73d719-0fd5-456f-81a7-7cfac4c4fc5e,e11133df-7b9d-43b5-aacb-899103275c75,2025-08-13,46.47
4f42c7b9-2391-4398-8367-faf1132c3778,e61aaa53-1e4d-4ab7-8226-d566a531083f,2025-08-25,62.26
6c2ce3cb-0dad-4253-9a73-06f0c926bca7,8640c4ee-13c7-4032-928e-fe41c4078c84,2025-07-31,63.45
a21ecf6b-7d9b-4642-affb-f3990bcd9a84,8640c4ee-13c7-4032-928e-fe41c4078c84,2025-08-23,122.84
64d2a86c-15ad-4546-9af4-7609cf65ae3a,59755567-3b95-450a-b8ab-80ad143df550,2025-07-29,89.58
f16d1861-313e-489f-b301-5cb2a42f0262,dec74642-5b2d-4206-aedc-7ff2e048c995,2025-08-12,116.16
f1bd7025-3b06-491b-902f-20a7cd941d43,bcfb83e8-a7c3-45cf-97d8-2c9264e8dd1b,2025-08-08,36.99
176f98f8-0510-46e4-ac73-5bc9fa67dd8e,96a4ab52-511b-4aff-b5b7-e1db2fc4dce7,2025-08-08,93.19
3a36bd6c-c20c-4447-b5fa-e9aab1d92b0b,730e666d-e87b-41a0-a98a-bb259d2639d6,2025-07-30,79.27
46881a75-44f1-40b0-b41f-9e50b6dc0b43,730e666d-e87b-41a0-a98a-bb259d2639d6,2025-08-08,95.89
