transaction_id,account_id,transaction_date,amount
0bfebc84-b462-440f-bc17-91b2333f2e2d,e789b6ad-5ae8-4e80-b0b8-8c75aaa1106d,2025-08-07,93.47
aef57eb8-43cd-42d3-9a5e-deb7f934fe36,f9e678e9-efd5-4bce-adb0-508b69b85478,2025-08-18,88.55
357bac1c-01b5-4a42-ad85-af6830d34ca2,2fd52037-d791-4ada-8fc1-26a89aacde25,2025-08-18,104.5
bc847d65-8925-4a04-b0b3-9eca36ff9094,24a775a0-24bf-49a3-a74e-80170c07d0d9,2025-07-27,59.88
be40257d-f25e-4c8d-b6a1-8829e82263d1,24a775a0-24bf-49a3-a74e-80170c07d0d9,2025-08-09,164.94
365a8638-1606-4ac6-9fbf-65734b74138b,24a775a0-24bf-49a3-a74e-80170c07d0d9,2025-07-30,160.02
b25b498c-d63c-4a86-bb68-1d5a5ade0042,1db007b5-fa93-4206-b2e7-945c09b2dddf,2025-08-14,67.16
3fc21f66-ceb9-4905-824f-5e8afa1beb85,1db007b5-fa93-4206-b2e7-945c09b2dddf,2025-08-23,46.17
5285b787-2017-4733-9293-01c1b40e9589,1db007b5-fa93-4206-b2e7-945c09b2dddf,2025-07-31,11.07
396afdb9-03d4-47b4-a93b-8d572c788859,09c54dd7-42b4-42c4-88bd-7721a59e8cb6,2025-08-17,60.91
519b4ded-da2b-4816-8b7a-a8a80108915c,09c54dd7-42b4-42c4-88bd-7721a59e8cb6,2025-08-01,143.98
184a4731-f505-428c-91d2-ac4e56641cdd,d9e348cf-28c9-4315-9067-5ba4169934e2,2025-08-11,130.36
eabf2dda-289c-4e7b-9122-8211d6ea8d3e,d9e348cf-28c9-4315-9067-5ba4169934e2,2025-07-28,165.56
90f2d1ef-136e-423e-b787-bd9c8345586f,d9e348cf-28c9-4315-9067-5ba4169934e2,2025-08-10,83.87
56a9a83c-845d-4005-8785-d96491c07989,c8b45840-38cc-4efc-b437-067b4405eac8,2025-07-30,87.46
3bcca487-df79-4f4c-89d3-6247a138aea7,c8b45840-38cc-4efc-b437-067b4405eac8,2025-08-09,148.11
aa738ea1-9114-47f0-b3dd-39988d3448fc,3d0f938c-49ca-4a7f-9559-c904276bd573,2025-08-16,97.36
0dd2feef-49b6-4fe1-b733-be03cb97ecd2,3d0f938c-49ca-4a7f-9559-c904276bd573,2025-07-30,172.78
298abaf4-ba3d-4c07-bb44-8c00624febc5,b9dd7ea1-fe7d-4947-a09e-c69f7132c522,2025-08-11,189.96
136eda7b-4ec8-41a0-930b-d0b065f2e33b,b9dd7ea1-fe7d-4947-a09e-c69f7132c522,2025-08-23,111.5
97d2fd72-cb51-4963-8c24-0ec6a044fa84,b9dd7ea1-fe7d-4947-a09e-c69f7132c522,2025-08-04,54.58
0a85894f-0d23-4166-9101-d9700b912282,39dc105e-8909-4a29-923b-5ae9b5ed54d6,2025-08-03,13.11
76107f1e-7c57-465d-a45a-3b9b464a5fdc,b2347828-cae8-4089-b9a6-adeb1d98a6a8,2025-08-13,2.61
91719f2a-5c9a-435b-8b2e-b2d36980c033,abe28baa-fc90-41e6-bf01-e6e73c59abb8,2025-08-15,75.81
3919a58e-1218-4a42-b7d9-a879704cff31,abe28baa-fc90-41e6-bf01-e6e73c59abb8,2025-08-14,83.43
f1087ec9-a13e-4eac-9468-3108a53733d1,b3ff7df0-aaeb-4e29-ac3c-b957e5331430,2025-08-12,32.97
a8ce8f20-e265-49d9-a225-b80dd53bdf89,b3ff7df0-aaeb-4e29-ac3c-b957e5331430,2025-08-25,145.65
e54dfacd-b52c-4fd7-8526-f040688befa0,8ca778f2-7eec-46ba-a591-e47e6ff6a60f,2025-08-02,141.88
e858bede-9646-45a1-a9e8-939a7e23b5bf,8ca778f2-7eec-46ba-a591-e47e6ff6a60f,2025-08-16,59.32
c2dc9157-6205-47cc-aacd-4effd5074862,8ca778f2-7eec-46ba-a591-e47e6ff6a60f,2025-08-25,124.55
24b4e245-7f34-44f8-9775-808d9f46fc39,b5fb2ea3-e27a-4305-b9b9-381be0edc593,2025-08-18,136.74
a4267824-3ea4-4322-9c15-49054f7ddbe5,b5fb2ea3-e27a-4305-b9b9-381be0edc593,2025-08-07,92.65
0154f904-7f0b-4308-a2ef-4131b5f7a83a,b5fb2ea3-e27a-4305-b9b9-381be0edc593,2025-08-17,81.78
332dbfe3-8083-41fa-ade9-38062e6b16d1,c269c598-9f04-4a5b-ae33-8329f4f10c56,2025-08-20,95.28
05a84d2f-65dc-4292-b1a6-cebcc35a748c,c269c598-9f04-4a5b-ae33-8329f4f10c56,2025-08-10,95.71
a858f4f3-662b-460a-9dcf-062f1a8bc21d,c269c598-9f04-4a5b-ae33-8329f4f10c56,2025-08-15,73.57
8bc9ba09-baa2-4257-8a43-b571059501dd,765eb9fe-3d0e-4bc8-9101-c343b6fbb060,2025-08-18,129.32
664d277e-45d9-4165-9fde-9336e8da65f6,765eb9fe-3d0e-4bc8-9101-c343b6fbb060,2025-08-19,51.31
ae49ead2-a560-4955-82ef-0608246834f8,765eb9fe-3d0e-4bc8-9101-c343b6fbb060,2025-07-31,11.37
396301d0-d619-4967-8709-94df9c3d5666,677a6196-1108-48be-92e1-dba9ba82d336,2025-07-27,5.04
ddd98159-c05b-4b13-873e-6f75199ee106,52a0af80-0d29-4536-970e-2f40cbbfa754,2025-08-18,103.92
9a1a4a03-92bf-4d9a-b8e5-dcc9282ee574,52a0af80-0d29-4536-970e-2f40cbbfa754,2025-08-24,108.13
2a66db7f-3635-4bbd-a340-ac994d47d04e,52a0af80-0d29-4536-970e-2f40cbbfa754,2025-08-20,57.18
f8c635c8-8c51-4c40-a758-3374dabc789e,51f8d135-9452-4f6e-b4aa-3d795aa2a899,2025-07-31,93.08
fe982709-c4ce-4ced-810c-15d82a9f1ae3,51f8d135-9452-4f6e-b4aa-3d795aa2a899,2025-08-11,38.79
81c49a1b-9b84-47b7-b861-9a58be616960,51f8d135-9452-4f6e-b4aa-3d795aa2a899,2025-08-03,141.42
5c70ebe7-1e92-4ead-8eba-a69582eeb1e8,51f8d135-9452-4f6e-b4aa-3d795aa2a899,2025-07-27,53.66
6a9d11ef-c924-4b88-92ad-9d67858a158f,93d6a84c-3624-4ec4-b216-5030b8a050d9,2025-08-03,112.25
925dfdc2-dc89-4650-945b-75ffd5e77ac1,93d6a84c-3624-4ec4-b216-5030b8a050d9,2025-07-28,90.13
5a00c4a3-9208-4595-84ec-49d63ba9147b,93d6a84c-3624-4ec4-b216-5030b8a050d9,2025-08-06,155.0
4512ae9e-79a7-4f76-9447-2d0ee3fead22,93d6a84c-3624-4ec4-b216-5030b8a050d9,2025-08-09,57.09
9f0a661e-b1c7-469d-a306-b4ec5b238fc7,9c21aec3-364f-4daa-aa4e-18fc9cdda34e,2025-08-22,74.27
e2d8b472-eab0-487f-9bdf-d3f59c6d202d,9c21aec3-364f-4daa-aa4e-18fc9cdda34e,2025-08-08,44.49
4f203f8b-2a62-464c-9903-b89c5d7dad5a,9c21aec3-364f-4daa-aa4e-18fc9cdda34e,2025-08-04,93.3
e995b696-b7cf-4236-832a-88d6cc2e643c,a61e1eb1-23d6-4969-ad31-c774d812196f,2025-08-21,100.73
b6f00118-72f6-4bf9-8a46-7a9f1bad8fc2,a61e1eb1-23d6-4969-ad31-c774d812196f,2025-08-17,141.35
38775d2c-642f-492d-9192-902a8764a1cf,94dfaafa-e72e-4f05-aed1-779cffe47ba1,2025-08-06,139.89
2708a65e-fd09-4d44-b8d9-d72320c25b21,94dfaafa-e72e-4f05-aed1-779cffe47ba1,2025-08-11,77.29
70031408-2cbc-44dc-8d9c-ed822b293c00,94dfaafa-e72e-4f05-aed1-779cffe47ba1,2025-08-19,58.98
37cd10c1-aa7e-442e-801f-6782b72b81d4,94dfaafa-e72e-4f05-aed1-779cffe47ba1,2025-08-14,186.35
a9d28f08-37a3-4367-8bb5-cfc5e943fe25,e11133df-7b9d-43b5-aacb-899103275c75,2025-08-17,80.02
85083a1d-f0c2-41f2-bc3f-35585d53ae7c,e11133df-7b9d-43b5-aacb-899103275c75,2025-07-29,119.7
93880e6e-93f1-4e69-88f5-15d9c34ccecb,e11133df-7b9d-43b5-aacb-899103275c75,2025-08-17,56.25
6540a219-bb16-41fc-bef0-ac3fedf6b5db,e11133df-7b9d-43b5-aacb-899103275c75,2025-08-03,80.3
1167cb00-ecfe-4f62-91ff-f42c270818e4,e61aaa53-1e4d-4ab7-8226-d566a531083f,2025-08-15,79.41
eb0c4549-f1e8-46f3-ac80-300a3fbc4aad,8640c4ee-13c7-4032-928e-fe41c4078c84,2025-08-18,101.45
d7082717-c774-4952-a843-2ea03f827306,59755567-3b95-450a-b8ab-80ad143df550,2025-08-19,153.77
d9268099-6587-4044-a27e-7e52cf7641bc,59755567-3b95-450a-b8ab-80ad143df550,2025-07-31,177.11
2b119387-74ac-4d4e-99f9-ff8bac419603,59755567-3b95-450a-b8ab-80ad143df550,2025-07-30,200.3
abaf172e-db2b-4de9-aec1-ac2f77580375,dec74642-5b2d-4206-aedc-7ff2e048c995,2025-08-25,225.62
3e472f9a-1741-4fab-bcdd-81635e98c2be,dec74642-5b2d-4206-aedc-7ff2e048c995,2025-08-14,83.06
f72d0cff-e2a9-4524-b1c3-2ac0fa6990ed,dec74642-5b2d-4206-aedc-7ff2e048c995,2025-08-26,50.38
ccb63b14-623f-46cb-bf43-9d8cd61fb62d,dec74642-5b2d-4206-aedc-7ff2e048c995,2025-08-19,119.29
e61498ce-d3aa-4cce-870a-11f4e5ad5ced,bcfb83e8-a7c3-45cf-97d8-2c9264e8dd1b,2025-08-07,134.82
cc1bf231-f1ad-4d12-af9b-abcb850f2b1f,96a4ab52-511b-4aff-b5b7-e1db2fc4dce7,2025-07-30,147.77
e69cc116-162c-4558-8d40-c233abbfe536,96a4ab52-511b-4aff-b5b7-e1db2fc4dce7,2025-08-14,42.92
1567da37-2d55-46c4-be6c-b0901f849cac,96a4ab52-511b-4aff-b5b7-e1db2fc4dce7,2025-08-18,90.32
de369131-7077-4f8e-9af7-9ea53871dda3,730e666d-e87b-41a0-a98a-bb259d2639d6,2025-08-18,68.08
