transaction_id,account_id,transaction_date,amount
15799379-a108-4691-b4e6-df4f63b6984d,6f8cbca9-0218-4bf3-83a4-426814a12835,2025-08-22,150.54
8a34037a-f472-4cd9-b3f0-fce9be83b2e2,a1c9741e-d5e2-428b-bfd9-21efa93ff525,2025-08-06,93.47
6feb020d-124a-40c9-961f-ea4649be22a9,eeb13dba-9e4a-4411-ba07-156829ed92d0,2025-08-17,88.55
f645a6ad-b0a5-4ab9-a1c3-432f1bd2416e,804781a4-acb8-423e-a2c7-503ab5f6d958,2025-08-17,104.5
7f5ab47c-fe6d-43f6-b10d-aa3683d46e19,4e1fc770-d216-4be5-89c8-edd313117ad0,2025-07-26,59.88
76aa25b2-91c4-45ee-bb83-614acf9e6e7c,4e1fc770-d216-4be5-89c8-edd313117ad0,2025-08-08,164.94
4ba973b2-981c-4dda-81db-bff257cda036,4e1fc770-d216-4be5-89c8-edd313117ad0,2025-07-29,160.02
3dce494f-9602-480d-adaa-ab47ff7f388f,ebb60598-6804-4f44-b831-0b75178eed5c,2025-08-13,67.16
67649c25-4d84-45ad-864b-666846c4d63c,ebb60598-6804-4f44-b831-0b75178eed5c,2025-08-22,46.17
849718db-171f-43f7-a5ee-68287ac9b4aa,ebb60598-6804-4f44-b831-0b75178eed5c,2025-07-30,11.07
24bba52f-d65b-4d1b-97d6-b6877294d8ac,aee0044f-8ee2-4a24-82bf-aa71998f4aae,2025-08-16,60.91
281a9d64-7af5-4501-b208-ee08ec4ab0df,aee0044f-8ee2-4a24-82bf-aa71998f4aae,2025-07-31,143.98
47f818fc-61dc-426a-adcf-aff7d182d50c,eb494a61-d904-431b-bcf5-fbce7b892087,2025-08-10,130.36
4b48de99-dea4-4fbf-8693-6c374845ddf1,eb494a61-d904-431b-bcf5-fbce7b892087,2025-07-27,165.56
1a0687cf-4551-4334-8cdd-82e79966aaff,eb494a61-d904-431b-bcf5-fbce7b892087,2025-08-09,83.87
3b2d34e0-278f-447a-9015-ba12fffb7d23,e92dacf4-4bbf-4b3e-8d29-29deb7b2b6c8,2025-07-29,87.46
6ef0f82e-2065-4cd6-8d30-c5a928d1f2b9,e92dacf4-4bbf-4b3e-8d29-29deb7b2b6c8,2025-08-08,148.11
89a15e80-5114-4986-a5e0-878e9f252002,f0b0d8f2-17df-4a8b-9086-7700dfc6207c,2025-08-15,97.36
f8bd2cd5-3993-421c-a127-cd513f729e16,f0b0d8f2-17df-4a8b-9086-7700dfc6207c,2025-07-29,172.78
a2189f9f-6177-40d0-ae87-3a41d0c7f6d2,400c9ca9-2df1-47e4-9bd8-6db68381e537,2025-08-10,189.96
2eab1fbc-fdf0-4a49-9f80-aad0a8404d45,400c9ca9-2df1-47e4-9bd8-6db68381e537,2025-08-22,111.5
81b5018b-82d7-4803-9805-372bb728dd39,400c9ca9-2df1-47e4-9bd8-6db68381e537,2025-08-03,54.58
bb2c29ee-e233-4dca-9132-fe2ce0dfaaec,b6b0f38b-4116-4f5a-a137-c1357f5ec413,2025-08-02,13.11
fd9c96c7-a5f8-4d75-8429-82aecb311d59,7fd40968-3eb7-4c22-9823-c0aa2b1fe390,2025-08-12,2.61
df6fdd31-1923-43b1-b286-a3c070264651,d1ad35fd-d73d-4554-9469-2736574d18a3,2025-08-14,75.81
57830ec9-2377-4863-8d30-4469a88359cc,d1ad35fd-d73d-4554-9469-2736574d18a3,2025-08-13,83.43
5e1d9f7d-a652-406d-99a3-08df1485afc7,6750d5c1-4429-46c2-85e2-29b64112adad,2025-08-11,32.97
195a34db-2070-48bc-919c-bef525d5370d,6750d5c1-4429-46c2-85e2-29b64112adad,2025-08-24,145.65
8e1c9767-e4b6-4cac-8553-1511ab7799d7,43870807-5d51-4357-897f-8f96b1f3c930,2025-08-01,141.88
21de1ccd-51bd-4c71-bb04-0acf84508598,43870807-5d51-4357-897f-8f96b1f3c930,2025-08-15,59.32
8b116c3d-85fe-42ff-984f-5708a7f4a50c,43870807-5d51-4357-897f-8f96b1f3c930,2025-08-24,124.55
db473c19-194a-4589-be20-3f7d49ab7b70,55118e0b-3b47-4b6b-97e9-e02fbb5b2463,2025-08-17,136.74
88dbc3ed-cf35-4856-8983-24898883ab1b,55118e0b-3b47-4b6b-97e9-e02fbb5b2463,2025-08-06,92.65
d33474c4-56f5-4c74-b611-82b0acd07549,55118e0b-3b47-4b6b-97e9-e02fbb5b2463,2025-08-16,81.78
849860eb-dbd4-4d15-842c-b2041a1078d6,37a21415-5e02-404e-8efd-ea097e5cb0b9,2025-08-19,95.28
9205d876-9435-45da-bf72-56fb07c3bea3,37a21415-5e02-404e-8efd-ea097e5cb0b9,2025-08-09,95.71
c21e8927-9b66-47ae-b593-6644e6fa01f8,37a21415-5e02-404e-8efd-ea097e5cb0b9,2025-08-14,73.57
40370406-cda7-44fa-b915-bbe778bd3654,adaa8bac-b61e-4aaf-a7f9-19f8d69eb01b,2025-08-17,129.32
91de5a49-4884-4340-81d7-1f72a2af4eff,adaa8bac-b61e-4aaf-a7f9-19f8d69eb01b,2025-08-18,51.31
8605265b-f884-495f-b2c2-bf1d2e4a79ae,adaa8bac-b61e-4aaf-a7f9-19f8d69eb01b,2025-07-30,11.37
efb608c3-ef37-442c-beed-69dc756ef9c1,38283773-5549-4e92-880a-be66a4da231b,2025-07-26,5.04
2f18ed4a-0b1b-4e47-b323-8b5dc403e5b4,9e837cbf-1165-4817-b813-3ec716497225,2025-08-17,103.92
a2a594f4-4836-4099-9add-fbed73cd675a,9e837cbf-1165-4817-b813-3ec716497225,2025-08-23,108.13
9cd527ac-7247-4f9d-bebe-391822c707c9,9e837cbf-1165-4817-b813-3ec716497225,2025-08-19,57.18
3a1ee965-65d3-4708-a8dc-98e8c971ecb1,09de3b41-efd6-4aa4-8c39-38c81048e40c,2025-07-30,93.08
6f74ec92-2e68-4e87-9ec2-41370271f0db,09de3b41-efd6-4aa4-8c39-38c81048e40c,2025-08-10,38.79
427cfdd9-18b7-4720-9455-fd13732b69ee,09de3b41-efd6-4aa4-8c39-38c81048e40c,2025-08-02,141.42
57830667-aa3a-4920-ba8c-2999aed3c5fc,09de3b41-efd6-4aa4-8c39-38c81048e40c,2025-07-26,53.66
103e4b9b-6f13-4c86-a222-e065a8fc3285,db6c57bc-c93d-4833-93e2-9ac6912f5f7c,2025-08-02,112.25
6beddf8d-6abb-494d-8a6c-e045d47b5888,db6c57bc-c93d-4833-93e2-9ac6912f5f7c,2025-07-27,90.13
7a16b6c8-aa19-4668-81e6-90296621a793,db6c57bc-c93d-4833-93e2-9ac6912f5f7c,2025-08-05,155.0
29190fcd-21e9-4014-afd7-b3def0e4de75,db6c57bc-c93d-4833-93e2-9ac6912f5f7c,2025-08-08,57.09
0ae950a2-7bc8-4fc4-b8d7-e743babab208,cd76b732-d429-479e-9b36-83add508e36f,2025-08-21,74.27
5ff2a3b1-4c88-4e12-8f01-735cba34972b,cd76b732-d429-479e-9b36-83add508e36f,2025-08-07,44.49
4d062545-5a57-41bc-bac8-5d3a88e2fee9,cd76b732-d429-479e-9b36-83add508e36f,2025-08-03,93.3
aae2ef96-794f-4ad9-b6f9-a9e07115a653,2b3d43af-753b-40d5-9f35-f8c5ebc0c258,2025-08-20,100.73
4966fdf1-d394-4b5f-94a4-79533f9af62d,2b3d43af-753b-40d5-9f35-f8c5ebc0c258,2025-08-16,141.35
b445ea0f-5e24-462c-a505-a6c93ed9bfd0,0a03111f-ae95-4d3f-bd48-c11d75bb2615,2025-08-05,139.89
88c31c86-61d1-477b-8ae8-d36d5686d36d,0a03111f-ae95-4d3f-bd48-c11d75bb2615,2025-08-10,77.29
ecae49b3-78eb-4b8f-be0b-ea3aff5fbe05,0a03111f-ae95-4d3f-bd48-c11d75bb2615,2025-08-18,58.98
036eead2-2776-4397-9a9d-11368d3ae123,0a03111f-ae95-4d3f-bd48-c11d75bb2615,2025-08-13,186.35
d5d1124e-b512-4792-acb3-6da3599cb9f6,030e0c45-d02b-46e6-bab6-3ff20c85a000,2025-08-16,80.02
6098d52d-8e25-4a88-b73d-5c34ae0bf7e9,030e0c45-d02b-46e6-bab6-3ff20c85a000,2025-07-28,119.7
288a5b8d-1d86-4eb9-94f2-fc2c41f35d27,030e0c45-d02b-46e6-bab6-3ff20c85a000,2025-08-16,56.25
ebd56aab-8bf9-4755-8530-e1cbb7bad604,030e0c45-d02b-46e6-bab6-3ff20c85a000,2025-08-02,80.3
7cadb077-8ae9-49e6-94d5-0f2df6c78efb,5f336a92-9c50-4dc5-adea-277b6eece65d,2025-08-14,79.41
20646d38-3131-4a28-bc12-6849a91f2015,4435f93f-d055-4497-b49a-79fca5b2c825,2025-08-17,101.45
f552728c-e4f7-4d2b-ac60-380679f9e00e,8e29b0b7-d314-425e-a554-66d6bd667c44,2025-08-18,153.77
9f521d3a-a77b-4b44-826c-1eb2619c976c,8e29b0b7-d314-425e-a554-66d6bd667c44,2025-07-30,177.11
2a59ef0b-b852-4c9a-87d9-8b16ac6e6263,8e29b0b7-d314-425e-a554-66d6bd667c44,2025-07-29,200.3
6a9a64a9-715d-414c-8d80-8661be82aa09,4d8c59ea-71ca-4300-aaa7-bf51312542c6,2025-08-24,225.62
8dd6ebc8-fe1b-4bf7-8613-878275d5d9e4,4d8c59ea-71ca-4300-aaa7-bf51312542c6,2025-08-13,83.06
424b1b1f-25d0-41d3-9a45-b612a15b96ff,4d8c59ea-71ca-4300-aaa7-bf51312542c6,2025-08-25,50.38
0ac07353-9cab-4b33-bebc-ac2640674560,4d8c59ea-71ca-4300-aaa7-bf51312542c6,2025-08-18,119.29
6981378d-8d37-4094-bba8-f10113f2535d,23309a66-d1bd-4b4d-a060-8ca40cbed2fd,2025-08-06,134.82
0cfb4acb-dbc3-4dc8-8cc2-d116a0ebc4dd,5e770d1a-a477-4491-bac6-835acda4d899,2025-07-29,147.77
8a2a9296-c73d-436c-9604-f3f1aff37f40,5e770d1a-a477-4491-bac6-835acda4d899,2025-08-13,42.92
023f57ce-6235-443d-92ba-259f8df375c7,5e770d1a-a477-4491-bac6-835acda4d899,2025-08-17,90.32
85be3aaf-94ca-4d72-9a82-c896ec336762,30c173c2-9026-4e06-897c-c7e0915d5926,2025-08-17,68.08
