payment_id,account_id,payment_date,amount
300b7512-b2a1-433d-be1d-a1e5b3a13892,0a03111f-ae95-4d3f-bd48-c11d75bb2615,2025-07-28,75.91
97364340-da42-4a6f-8b31-29e8f7315cd9,0a03111f-ae95-4d3f-bd48-c11d75bb2615,2025-08-21,96.37
26e0c435-562b-4824-bcd9-a1e2a43644f8,0a03111f-ae95-4d3f-bd48-c11d75bb2615,2025-08-08,76.47
b5830e7a-00a2-42d1-bde6-b084f97ad1a4,030e0c45-d02b-46e6-bab6-3ff20c85a000,2025-08-13,65.2
524eda51-7396-494d-9715-d99255728e93,030e0c45-d02b-46e6-bab6-3ff20c85a000,2025-08-12,46.47
179f3677-9262-4c91-bd24-53f530f30ee2,5f336a92-9c50-4dc5-adea-277b6eece65d,2025-08-24,62.26
4b9df538-f405-4841-a46e-4f6534eeaff1,4435f93f-d055-4497-b49a-79fca5b2c825,2025-07-30,63.45
3248d4d7-157c-467b-8cd3-bdf723245e70,4435f93f-d055-4497-b49a-79fca5b2c825,2025-08-22,122.84
73a80b69-b28c-4d86-90ed-f59addacbd0c,8e29b0b7-d314-425e-a554-66d6bd667c44,2025-07-28,89.58
c5e5a2eb-e0f3-4b6e-b8f0-bc2c44aa51b5,4d8c59ea-71ca-4300-aaa7-bf51312542c6,2025-08-11,116.16
d1c0a363-c3cf-498e-8638-85f226a28292,23309a66-d1bd-4b4d-a060-8ca40cbed2fd,2025-08-07,36.99
1b938a3a-cac1-4892-9dc2-3a9ace119638,5e770d1a-a477-4491-bac6-835acda4d899,2025-08-07,93.19
a7564ede-fd36-4cb6-8056-688f1c70d254,30c173c2-9026-4e06-897c-c7e0915d5926,2025-07-29,79.27
9214e5c8-72cd-4826-954b-83a39218b090,30c173c2-9026-4e06-897c-c7e0915d5926,2025-08-07,95.89
